id_compra,item
JAK0211.58.20200731.0051,ICE CREAM
JAK0211.58.20200802.0093,ICE CREAM
JAK0211.58.20200802.0158,ICE CREAM
JAK0211.58.20200807.0259,ICE CREAM
JAK0211.58.20200808.0064,ICE CREAM
JAK0211.58.20200811.0137,ICE CREAM
JAK0211.58.20200814.0193,ICE CREAM
JAK0211.58.20200815.0154,ICE CREAM
JAK0211.58.20200818.0185,ICE CREAM
JAK0211.58.20200820.0087,ICE CREAM
JAK0211.58.20200901.0274,ICE CREAM
JAK0211.58.20200903.0045,ICE CREAM
JAK0211.58.20200903.0187,ICE CREAM
JAK0211.58.20200904.0280,ICE CREAM
JAK0211.58.20200912.0179,ICE CREAM
JAK0211.58.20200919.0137,ICE CREAM
JAK0211.58.20200924.0100,ICE CREAM
JAK0211.58.20200929.0127,ICE CREAM
JAK0211.58.20200602.0343,ICE CREAM
JAK0211.58.20200605.0026,ICE CREAM
JAK0211.58.20200606.0016,ICE CREAM
JAK0211.58.20200606.0019,ICE CREAM
JAK0211.58.20200606.0114,ICE CREAM
JAK0211.58.20200609.0183,ICE CREAM
JAK0211.58.20200611.0220,ICE CREAM
JAK0211.58.20200612.0225,ICE CREAM
JAK0211.58.20200615.0019,ICE CREAM
JAK0211.58.20200615.0124,ICE CREAM
JAK0211.58.20200617.0260,ICE CREAM
JAK0211.58.20200618.0171,ICE CREAM
JAK0211.58.20200618.0199,ICE CREAM
JAK0211.58.20200703.0146,ICE CREAM
JAK0211.58.20200704.0093,ICE CREAM
JAK0211.58.20200708.0109,ICE CREAM
JAK0211.58.20200709.0084,ICE CREAM
JAK0211.58.20200710.0252,ICE CREAM
JAK0211.58.20200712.0020,ICE CREAM
JAK0211.58.20200714.0114,ICE CREAM
JAK0211.58.20200718.0141,ICE CREAM
JAK0211.58.20200724.0131,ICE CREAM
JAK0211.58.20200728.0190,ICE CREAM
JAK0211.58.20200731.0022,ICE CREAM
JAK0211.58.20200731.0132,ICE CREAM
JAK0211.58.20200802.0185,ICE CREAM
JAK0211.58.20200806.0079,ICE CREAM
JAK0211.58.20200806.0180,ICE CREAM
JAK0211.58.20200806.0190,ICE CREAM
JAK0211.58.20200806.0231,ICE CREAM
JAK0211.58.20200810.0063,ICE CREAM
JAK0211.58.20200810.0107,ICE CREAM
JAK0211.58.20200810.0203,ICE CREAM
JAK0211.58.20200811.0222,ICE CREAM
JAK0211.58.20200813.0113,ICE CREAM
JAK0211.58.20200813.0162,ICE CREAM
JAK0211.58.20200819.0010,ICE CREAM
JAK0211.58.20200902.0275,ICE CREAM
JAK0211.58.20200903.0213,ICE CREAM
JAK0211.58.20200905.0034,ICE CREAM
JAK0211.58.20200906.0020,ICE CREAM
JAK0211.58.20200906.0046,ICE CREAM
JAK0211.58.20200906.0108,ICE CREAM
JAK0211.58.20200906.0116,ICE CREAM
JAK0211.58.20200907.0250,ICE CREAM
JAK0211.58.20200908.0180,ICE CREAM
JAK0211.58.20200908.0269,ICE CREAM
JAK0211.58.20200909.0214,ICE CREAM
JAK0211.58.20200909.0278,ICE CREAM
JAK0211.58.20200910.0210,ICE CREAM
JAK0211.58.20200910.0279,ICE CREAM
JAK0211.58.20200913.0022,ICE CREAM
JAK0211.58.20200915.0107,ICE CREAM
JAK0211.58.20200919.0085,ICE CREAM
JAK0211.58.20200922.0120,ICE CREAM
JAK0211.58.20200924.0033,ICE CREAM
JAK0211.58.20200926.0058,ICE CREAM
JAK0211.58.20200930.0205,ICE CREAM
JAK0211.58.20200608.0123,ICE CREAM
JAK0211.58.20200612.0127,ICE CREAM
JAK0211.58.20200613.0099,ICE CREAM
JAK0211.58.20200613.0122,ICE CREAM
JAK0211.58.20200616.0140,ICE CREAM
JAK0211.58.20200616.0151,ICE CREAM
JAK0211.58.20200617.0240,ICE CREAM
JAK0211.58.20200618.0166,ICE CREAM
JAK0211.58.20200618.0246,ICE CREAM
JAK0211.58.20200619.0047,ICE CREAM
JAK0211.58.20200620.0034,ICE CREAM
JAK0211.58.20200623.0215,ICE CREAM
JAK0211.58.20200624.0227,ICE CREAM
JAK0211.58.20200626.0055,ICE CREAM
JAK0211.58.20200626.0175,ICE CREAM
JAK0211.58.20200628.0106,ICE CREAM
JAK0211.58.20200630.0242,ICE CREAM
JAK0211.58.20200701.0077,ICE CREAM
JAK0211.58.20200701.0141,ICE CREAM
JAK0211.58.20200715.0105,ICE CREAM
JAK0211.58.20200719.0035,ICE CREAM
JAK0211.58.20200719.0079,ICE CREAM
JAK0211.58.20200724.0056,ICE CREAM
JAK0211.58.20200730.0002,ICE CREAM
JAK0211.58.20200801.0071,ICE CREAM
JAK0211.58.20200803.0224,ICE CREAM
JAK0211.58.20200805.0219,ICE CREAM
JAK0211.58.20200806.0098,ICE CREAM
JAK0211.58.20200808.0037,ICE CREAM
JAK0211.58.20200811.0245,ICE CREAM
JAK0211.58.20200816.0086,ICE CREAM
JAK0211.58.20200818.0189,ICE CREAM
JAK0211.58.20200818.0218,ICE CREAM
JAK0211.58.20200828.0079,ICE CREAM
JAK0211.58.20200915.0105,ICE CREAM
JAK0211.58.20200922.0061,ICE CREAM
JAK0211.58.20200928.0164,ICE CREAM
JAK0211.58.20200930.0089,ICE CREAM
JAK0211.58.20200606.0013,ICE CREAM
JAK0211.58.20200617.0152,ICE CREAM
JAK0211.58.20200618.0281,ICE CREAM
JAK0211.58.20200626.0143,ICE CREAM
JAK0211.58.20200629.0266,ICE CREAM
JAK0211.58.20200630.0055,ICE CREAM
JAK0211.58.20200630.0116,ICE CREAM
JAK0211.58.20200630.0233,ICE CREAM
JAK0211.58.20200703.0172,ICE CREAM
JAK0211.58.20200705.0041,ICE CREAM
JAK0211.58.20200708.0100,ICE CREAM
JAK0211.58.20200709.0212,ICE CREAM
JAK0211.58.20200710.0196,ICE CREAM
JAK0211.58.20200713.0203,ICE CREAM
JAK0211.58.20200715.0047,ICE CREAM
JAK0211.58.20200717.0099,ICE CREAM
JAK0211.58.20200721.0022,ICE CREAM
JAK0211.58.20200731.0095,ICE CREAM
JAK0211.58.20200731.0173,ICE CREAM
JAK0211.58.20200804.0080,ICE CREAM
JAK0211.58.20200804.0217,ICE CREAM
JAK0211.58.20200805.0132,ICE CREAM
JAK0211.58.20200807.0199,ICE CREAM
JAK0211.58.20200809.0067,ICE CREAM
JAK0211.58.20200823.0022,ICE CREAM
JAK0211.58.20200901.0249,ICE CREAM
JAK0211.58.20200908.0223,ICE CREAM
JAK0211.58.20200909.0077,ICE CREAM
JAK0211.58.20200917.0123,ICE CREAM
JAK0211.58.20200917.0187,ICE CREAM
JAK0211.58.20200925.0142,ICE CREAM
JAK0211.58.20200926.0177,ICE CREAM
JAK0211.58.20200926.0187,ICE CREAM
JAK0211.58.20200927.0121,ICE CREAM
JAK0211.58.20200927.0139,ICE CREAM
JAK0211.58.20200601.0138,ICE CREAM
JAK0211.58.20200602.0236,ICE CREAM
JAK0211.58.20200604.0172,ICE CREAM
JAK0211.58.20200608.0143,ICE CREAM
JAK0211.58.20200618.0133,ICE CREAM
JAK0211.58.20200622.0283,ICE CREAM
JAK0211.58.20200710.0131,ICE CREAM
JAK0211.58.20200731.0114,ICE CREAM
JAK0211.58.20200807.0200,ICE CREAM
JAK0211.58.20200807.0201,ICE CREAM
JAK0211.58.20200809.0033,ICE CREAM
JAK0211.58.20200813.0096,ICE CREAM
JAK0211.58.20200917.0231,ICE CREAM
JAK0211.58.20200601.0263,ICE CREAM
JAK0211.58.20200608.0182,ICE CREAM
JAK0211.58.20200611.0028,ICE CREAM
JAK0211.58.20200625.0241,ICE CREAM
JAK0211.58.20200701.0223,ICE CREAM
JAK0211.58.20200702.0012,ICE CREAM
JAK0211.58.20200709.0134,ICE CREAM
JAK0211.58.20200723.0052,ICE CREAM
JAK0211.58.20200726.0031,ICE CREAM
JAK0211.58.20200804.0176,ICE CREAM
JAK0211.58.20200807.0219,ICE CREAM
JAK0211.58.20200814.0011,ICE CREAM
JAK0211.58.20200821.0047,ICE CREAM
JAK0211.58.20200829.0069,ICE CREAM
JAK0211.58.20200906.0168,ICE CREAM
JAK0211.58.20200909.0088,ICE CREAM
JAK0211.58.20200909.0107,ICE CREAM
JAK0211.58.20200913.0156,ICE CREAM
JAK0211.58.20200916.0148,ICE CREAM
JAK0211.58.20200921.0104,ICE CREAM
JAK0211.58.20200922.0016,ICE CREAM
JAK0211.58.20200922.0135,ICE CREAM
JAK0211.58.20200925.0027,ICE CREAM
JAK0211.58.20200928.0078,ICE CREAM
JAK0211.58.20200929.0192,ICE CREAM
JAK0211.58.20200930.0191,ICE CREAM
JAK0211.58.20200824.0103,ICE CREAM
JAK0211.58.20200824.0110,ICE CREAM
JAK0211.58.20200825.0237,ICE CREAM
JAK0211.58.20200825.0253,ICE CREAM
JAK0211.58.20200826.0161,ICE CREAM
JAK0211.58.20200828.0231,ICE CREAM
JAK0211.58.20200829.0196,ICE CREAM
JAK0211.58.20200830.0175,ICE CREAM
JAK0211.58.20200831.0243,ICE CREAM
JAK0211.58.20200902.0196,ICE CREAM
JAK0211.58.20200904.0150,ICE CREAM
JAK0211.58.20200909.0170,ICE CREAM
JAK0211.58.20200910.0009,ICE CREAM
JAK0211.58.20200910.0194,ICE CREAM
JAK0211.58.20200911.0227,ICE CREAM
JAK0211.58.20200911.0297,ICE CREAM
JAK0211.58.20200912.0188,ICE CREAM
JAK0211.58.20200915.0060,ICE CREAM
JAK0211.58.20200917.0015,ICE CREAM
JAK0211.58.20200917.0236,ICE CREAM
JAK0211.58.20200918.0130,ICE CREAM
JAK0211.58.20200922.0125,ICE CREAM
JAK0211.58.20200924.0105,ICE CREAM
JAK0211.58.20200929.0032,ICE CREAM
JAK0211.58.20200929.0117,ICE CREAM
JAK0211.58.20200930.0189,ICE CREAM
JAK0211.58.20200611.0144,ICE CREAM
JAK0211.58.20200624.0109,ICE CREAM
JAK0211.58.20200702.0192,ICE CREAM
JAK0211.58.20200703.0180,ICE CREAM
JAK0211.58.20200706.0200,ICE CREAM
JAK0211.58.20200707.0096,ICE CREAM
JAK0211.58.20200709.0180,ICE CREAM
JAK0211.58.20200709.0262,ICE CREAM
JAK0211.58.20200711.0057,ICE CREAM
JAK0211.58.20200714.0207,ICE CREAM
JAK0211.58.20200715.0133,ICE CREAM
JAK0211.58.20200715.0212,ICE CREAM
JAK0211.58.20200716.0259,ICE CREAM
JAK0211.58.20200721.0091,ICE CREAM
JAK0211.58.20200723.0225,ICE CREAM
JAK0211.58.20200725.0064,ICE CREAM
JAK0211.58.20200725.0175,ICE CREAM
JAK0211.58.20200726.0091,ICE CREAM
JAK0211.58.20200726.0119,ICE CREAM
JAK0211.58.20200727.0051,ICE CREAM
JAK0211.58.20200727.0052,ICE CREAM
JAK0211.58.20200727.0215,ICE CREAM
JAK0211.58.20200728.0108,ICE CREAM
JAK0211.58.20200728.0243,ICE CREAM
JAK0211.58.20200729.0250,ICE CREAM
JAK0211.58.20200730.0175,ICE CREAM
JAK0211.58.20200730.0183,ICE CREAM
JAK0211.58.20200730.0227,ICE CREAM
JAK0211.58.20200730.0255,ICE CREAM
JAK0211.58.20200801.0157,ICE CREAM
JAK0211.58.20200802.0025,ICE CREAM
JAK0211.58.20200802.0160,ICE CREAM
JAK0211.58.20200804.0154,ICE CREAM
JAK0211.58.20200805.0089,ICE CREAM
JAK0211.58.20200809.0054,ICE CREAM
JAK0211.58.20200809.0137,ICE CREAM
JAK0211.58.20200810.0064,ICE CREAM
JAK0211.58.20200810.0143,ICE CREAM
JAK0211.58.20200810.0232,ICE CREAM
JAK0211.58.20200811.0220,ICE CREAM
JAK0211.58.20200811.0243,ICE CREAM
JAK0211.58.20200813.0181,ICE CREAM
JAK0211.58.20200814.0236,ICE CREAM
JAK0211.58.20200815.0187,ICE CREAM
JAK0211.58.20200817.0005,ICE CREAM
JAK0211.58.20200820.0127,ICE CREAM
JAK0211.58.20200821.0229,ICE CREAM
JAK0211.58.20200822.0040,ICE CREAM
JAK0211.58.20200825.0173,ICE CREAM
JAK0211.58.20200825.0226,ICE CREAM
JAK0211.58.20200825.0261,ICE CREAM
JAK0211.58.20200827.0131,ICE CREAM
JAK0211.58.20200829.0174,ICE CREAM
JAK0211.58.20200829.0274,ICE CREAM
JAK0211.58.20200831.0078,ICE CREAM
JAK0211.58.20200901.0182,ICE CREAM
JAK0211.58.20200902.0117,ICE CREAM
JAK0211.58.20200904.0154,ICE CREAM
JAK0211.58.20200905.0111,ICE CREAM
JAK0211.58.20200906.0118,ICE CREAM
JAK0211.58.20200907.0104,ICE CREAM
JAK0211.58.20200907.0256,ICE CREAM
JAK0211.58.20200908.0066,ICE CREAM
JAK0211.58.20200908.0151,ICE CREAM
JAK0211.58.20200910.0216,ICE CREAM
JAK0211.58.20200912.0205,ICE CREAM
JAK0211.58.20200914.0113,ICE CREAM
JAK0211.58.20200914.0174,ICE CREAM
JAK0211.58.20200918.0141,ICE CREAM
JAK0211.58.20200918.0181,ICE CREAM
JAK0211.58.20200919.0053,ICE CREAM
JAK0211.58.20200919.0160,ICE CREAM
JAK0211.58.20200921.0144,ICE CREAM
JAK0211.58.20200922.0056,ICE CREAM
JAK0211.58.20200923.0063,ICE CREAM
JAK0211.58.20200923.0066,ICE CREAM
JAK0211.58.20200923.0105,ICE CREAM
JAK0211.58.20200924.0052,ICE CREAM
JAK0211.58.20200925.0129,ICE CREAM
JAK0211.58.20200926.0102,ICE CREAM
JAK0211.58.20200926.0153,ICE CREAM
JAK0211.58.20200926.0180,ICE CREAM
JAK0211.58.20200928.0230,ICE CREAM
JAK0211.58.20200929.0053,ICE CREAM
JAK0211.58.20200929.0115,ICE CREAM
JAK0211.58.20200929.0240,ICE CREAM
JAK0211.58.20200930.0110,ICE CREAM
JAK0211.58.20200706.0077,ICE CREAM
JAK0211.58.20200707.0124,ICE CREAM
JAK0211.58.20200710.0103,ICE CREAM
JAK0211.58.20200712.0019,ICE CREAM
JAK0211.58.20200714.0193,ICE CREAM
JAK0211.58.20200715.0094,ICE CREAM
JAK0211.58.20200716.0108,ICE CREAM
JAK0211.58.20200718.0040,ICE CREAM
JAK0211.58.20200726.0112,ICE CREAM
JAK0211.58.20200728.0160,ICE CREAM
JAK0211.58.20200729.0220,ICE CREAM
JAK0211.58.20200729.0256,ICE CREAM
JAK0211.58.20200730.0055,ICE CREAM
JAK0211.58.20200730.0213,ICE CREAM
JAK0211.58.20200731.0016,ICE CREAM
JAK0211.58.20200803.0133,ICE CREAM
JAK0211.58.20200804.0076,ICE CREAM
JAK0211.58.20200804.0108,ICE CREAM
JAK0211.58.20200804.0144,ICE CREAM
JAK0211.58.20200807.0136,ICE CREAM
JAK0211.58.20200808.0117,ICE CREAM
JAK0211.58.20200808.0185,ICE CREAM
JAK0211.58.20200810.0090,ICE CREAM
JAK0211.58.20200810.0176,ICE CREAM
JAK0211.58.20200810.0202,ICE CREAM
JAK0211.58.20200812.0145,ICE CREAM
JAK0211.58.20200814.0052,ICE CREAM
JAK0211.58.20200818.0146,ICE CREAM
JAK0211.58.20200818.0230,ICE CREAM
JAK0211.58.20200823.0085,ICE CREAM
JAK0211.58.20200823.0099,ICE CREAM
JAK0211.58.20200826.0035,ICE CREAM
JAK0211.58.20200826.0080,ICE CREAM
JAK0211.58.20200828.0214,ICE CREAM
JAK0211.58.20200830.0179,ICE CREAM
JAK0211.58.20200901.0061,ICE CREAM
JAK0211.58.20200906.0120,ICE CREAM
JAK0211.58.20200907.0054,ICE CREAM
JAK0211.58.20200907.0110,ICE CREAM
JAK0211.58.20200907.0263,ICE CREAM
JAK0211.58.20200908.0187,ICE CREAM
JAK0211.58.20200909.0169,ICE CREAM
JAK0211.58.20200909.0266,ICE CREAM
JAK0211.58.20200910.0165,ICE CREAM
JAK0211.58.20200912.0036,ICE CREAM
JAK0211.58.20200913.0077,ICE CREAM
JAK0211.58.20200914.0052,ICE CREAM
JAK0211.58.20200916.0180,ICE CREAM
JAK0211.58.20200917.0170,ICE CREAM
JAK0211.58.20200918.0062,ICE CREAM
JAK0211.58.20200919.0036,ICE CREAM
JAK0211.58.20200921.0132,ICE CREAM
JAK0211.58.20200922.0161,ICE CREAM
JAK0211.58.20200923.0098,ICE CREAM
JAK0211.58.20200923.0168,ICE CREAM
JAK0211.58.20200924.0168,ICE CREAM
JAK0211.58.20200926.0145,ICE CREAM
JAK0211.58.20200927.0053,ICE CREAM
JAK0211.58.20200927.0091,ICE CREAM
JAK0211.58.20200928.0231,ICE CREAM
JAK0211.58.20200602.0151,ICE CREAM
JAK0211.58.20200606.0053,ICE CREAM
JAK0211.58.20200606.0097,ICE CREAM
JAK0211.58.20200606.0102,ICE CREAM
JAK0211.58.20200610.0156,ICE CREAM
JAK0211.58.20200610.0235,ICE CREAM
JAK0211.58.20200610.0238,ICE CREAM
JAK0211.58.20200615.0212,ICE CREAM
JAK0211.58.20200615.0272,ICE CREAM
JAK0211.58.20200616.0247,ICE CREAM
JAK0211.58.20200617.0149,ICE CREAM
JAK0211.58.20200617.0265,ICE CREAM
JAK0211.58.20200618.0075,ICE CREAM
JAK0211.58.20200618.0231,ICE CREAM
JAK0211.58.20200618.0267,ICE CREAM
JAK0211.58.20200621.0025,ICE CREAM
JAK0211.58.20200621.0030,ICE CREAM
JAK0211.58.20200621.0047,ICE CREAM
JAK0211.58.20200622.0287,ICE CREAM
JAK0211.58.20200624.0125,ICE CREAM
JAK0211.58.20200629.0206,ICE CREAM
JAK0211.58.20200701.0183,ICE CREAM
JAK0211.58.20200706.0094,ICE CREAM
JAK0211.58.20200706.0201,ICE CREAM
JAK0211.58.20200707.0081,ICE CREAM
JAK0211.58.20200710.0237,ICE CREAM
JAK0211.58.20200713.0009,ICE CREAM
JAK0211.58.20200714.0012,ICE CREAM
JAK0211.58.20200714.0189,ICE CREAM
JAK0211.58.20200720.0046,ICE CREAM
JAK0211.58.20200720.0047,ICE CREAM
JAK0211.58.20200721.0074,ICE CREAM
JAK0211.58.20200724.0045,ICE CREAM
JAK0211.58.20200728.0122,ICE CREAM
JAK0211.58.20200730.0160,ICE CREAM
JAK0211.58.20200801.0024,ICE CREAM
JAK0211.58.20200801.0148,ICE CREAM
JAK0211.58.20200802.0113,ICE CREAM
JAK0211.58.20200803.0147,ICE CREAM
JAK0211.58.20200804.0249,ICE CREAM
JAK0211.58.20200807.0177,ICE CREAM
JAK0211.58.20200810.0013,ICE CREAM
JAK0211.58.20200810.0069,ICE CREAM
JAK0211.58.20200816.0093,ICE CREAM
JAK0211.58.20200823.0021,ICE CREAM
JAK0211.58.20200825.0010,ICE CREAM
JAK0211.58.20200826.0106,ICE CREAM
JAK0211.58.20200827.0043,ICE CREAM
JAK0211.58.20200829.0182,ICE CREAM
JAK0211.58.20200831.0218,ICE CREAM
JAK0211.58.20200902.0067,ICE CREAM
JAK0211.58.20200902.0111,ICE CREAM
JAK0211.58.20200906.0011,ICE CREAM
JAK0211.58.20200908.0181,ICE CREAM
JAK0211.58.20200910.0250,ICE CREAM
JAK0211.58.20200910.0282,ICE CREAM
JAK0211.58.20200913.0110,ICE CREAM
JAK0211.58.20200916.0115,ICE CREAM
JAK0211.58.20200916.0193,ICE CREAM
JAK0211.58.20200921.0036,ICE CREAM
JAK0211.58.20200924.0090,ICE CREAM
JAK0211.58.20200928.0061,ICE CREAM
JAK0211.58.20200929.0100,ICE CREAM
JAK0211.58.20200602.0062,ICE CREAM
JAK0211.58.20200602.0152,ICE CREAM
JAK0211.58.20200603.0281,ICE CREAM
JAK0211.58.20200605.0180,ICE CREAM
JAK0211.58.20200605.0212,ICE CREAM
JAK0211.58.20200606.0004,ICE CREAM
JAK0211.58.20200606.0096,ICE CREAM
JAK0211.58.20200606.0124,ICE CREAM
JAK0211.58.20200608.0148,ICE CREAM
JAK0211.58.20200608.0149,ICE CREAM
JAK0211.58.20200609.0163,ICE CREAM
JAK0211.58.20200609.0193,ICE CREAM
JAK0211.58.20200610.0083,ICE CREAM
JAK0211.58.20200610.0246,ICE CREAM
JAK0211.58.20200610.0295,ICE CREAM
JAK0211.58.20200611.0153,ICE CREAM
JAK0211.58.20200613.0090,ICE CREAM
JAK0211.58.20200615.0090,ICE CREAM
JAK0211.58.20200615.0152,ICE CREAM
JAK0211.58.20200615.0193,ICE CREAM
JAK0211.58.20200615.0276,ICE CREAM
JAK0211.58.20200615.0297,ICE CREAM
JAK0211.58.20200616.0195,ICE CREAM
JAK0211.58.20200616.0215,ICE CREAM
JAK0211.58.20200617.0158,ICE CREAM
JAK0211.58.20200617.0278,ICE CREAM
JAK0211.58.20200618.0039,ICE CREAM
JAK0211.58.20200618.0280,ICE CREAM
JAK0211.58.20200619.0124,ICE CREAM
JAK0211.58.20200619.0168,ICE CREAM
JAK0211.58.20200619.0278,ICE CREAM
JAK0211.58.20200623.0069,ICE CREAM
JAK0211.58.20200625.0016,ICE CREAM
JAK0211.58.20200625.0229,ICE CREAM
JAK0211.58.20200626.0032,ICE CREAM
JAK0211.58.20200626.0068,ICE CREAM
JAK0211.58.20200702.0223,ICE CREAM
JAK0211.58.20200714.0181,ICE CREAM
JAK0211.58.20200715.0233,ICE CREAM
JAK0211.58.20200716.0203,ICE CREAM
JAK0211.58.20200717.0206,ICE CREAM
JAK0211.58.20200717.0238,ICE CREAM
JAK0211.58.20200718.0173,ICE CREAM
JAK0211.58.20200719.0026,ICE CREAM
JAK0211.58.20200720.0045,ICE CREAM
JAK0211.58.20200723.0042,ICE CREAM
JAK0211.58.20200724.0219,ICE CREAM
JAK0211.58.20200725.0110,ICE CREAM
JAK0211.58.20200726.0036,ICE CREAM
JAK0211.58.20200726.0131,ICE CREAM
JAK0211.58.20200808.0159,ICE CREAM
JAK0211.58.20200809.0051,ICE CREAM
JAK0211.58.20200812.0143,ICE CREAM
JAK0211.58.20200815.0134,ICE CREAM
JAK0211.58.20200816.0053,ICE CREAM
JAK0211.58.20200816.0107,ICE CREAM
JAK0211.58.20200819.0185,ICE CREAM
JAK0211.58.20200819.0186,ICE CREAM
JAK0211.58.20200819.0254,ICE CREAM
JAK0211.58.20200822.0092,ICE CREAM
JAK0211.58.20200823.0075,ICE CREAM
JAK0211.58.20200825.0168,ICE CREAM
JAK0211.58.20200905.0060,ICE CREAM
JAK0211.58.20200906.0119,ICE CREAM
JAK0211.58.20200908.0102,ICE CREAM
JAK0211.58.20200908.0152,ICE CREAM
JAK0211.58.20200909.0245,ICE CREAM
JAK0211.58.20200909.0279,ICE CREAM
JAK0211.58.20200911.0113,ICE CREAM
JAK0211.58.20200911.0287,ICE CREAM
JAK0211.58.20200917.0049,ICE CREAM
JAK0211.58.20200919.0112,ICE CREAM
JAK0211.58.20200923.0086,ICE CREAM
JAK0211.58.20200926.0149,ICE CREAM
JAK0211.58.20200927.0093,ICE CREAM
JAK0211.58.20200929.0103,ICE CREAM
JAK0211.58.20200929.0140,ICE CREAM
JAK0211.58.20200930.0168,ICE CREAM
JAK0211.58.20200618.0242,ICE CREAM
JAK0211.58.20200618.0245,ICE CREAM
JAK0211.58.20200619.0202,ICE CREAM
JAK0211.58.20200621.0010,ICE CREAM
JAK0211.58.20200621.0011,ICE CREAM
JAK0211.58.20200622.0195,ICE CREAM
JAK0211.58.20200622.0247,ICE CREAM
JAK0211.58.20200622.0278,ICE CREAM
JAK0211.58.20200624.0084,ICE CREAM
JAK0211.58.20200624.0119,ICE CREAM
JAK0211.58.20200626.0280,ICE CREAM
JAK0211.58.20200627.0094,ICE CREAM
JAK0211.58.20200628.0022,ICE CREAM
JAK0211.58.20200629.0215,ICE CREAM
JAK0211.58.20200630.0234,ICE CREAM
JAK0211.58.20200701.0111,ICE CREAM
JAK0211.58.20200703.0176,ICE CREAM
JAK0211.58.20200712.0018,ICE CREAM
JAK0211.58.20200713.0171,ICE CREAM
JAK0211.58.20200714.0214,ICE CREAM
JAK0211.58.20200715.0141,ICE CREAM
JAK0211.58.20200717.0203,ICE CREAM
JAK0211.58.20200718.0134,ICE CREAM
JAK0211.58.20200721.0082,ICE CREAM
JAK0211.58.20200721.0109,ICE CREAM
JAK0211.58.20200723.0247,ICE CREAM
JAK0211.58.20200724.0115,ICE CREAM
JAK0211.58.20200726.0042,ICE CREAM
JAK0211.58.20200726.0105,ICE CREAM
JAK0211.58.20200727.0136,ICE CREAM
JAK0211.58.20200805.0188,ICE CREAM
JAK0211.58.20200806.0121,ICE CREAM
JAK0211.58.20200809.0146,ICE CREAM
JAK0211.58.20200813.0048,ICE CREAM
JAK0211.58.20200814.0091,ICE CREAM
JAK0211.58.20200814.0224,ICE CREAM
JAK0211.58.20200816.0036,ICE CREAM
JAK0211.58.20200820.0020,ICE CREAM
JAK0211.58.20200821.0044,ICE CREAM
JAK0211.58.20200823.0116,ICE CREAM
JAK0211.58.20200826.0163,ICE CREAM
JAK0211.58.20200827.0159,ICE CREAM
JAK0211.58.20200828.0256,ICE CREAM
JAK0211.58.20200830.0075,ICE CREAM
JAK0211.58.20200831.0182,ICE CREAM
JAK0211.58.20200901.0247,ICE CREAM
JAK0211.58.20200902.0107,ICE CREAM
JAK0211.58.20200903.0214,ICE CREAM
JAK0211.58.20200904.0131,ICE CREAM
JAK0211.58.20200904.0138,ICE CREAM
JAK0211.58.20200906.0104,ICE CREAM
JAK0211.58.20200908.0232,ICE CREAM
JAK0211.58.20200909.0108,ICE CREAM
JAK0211.58.20200910.0104,ICE CREAM
JAK0211.58.20200912.0044,ICE CREAM
JAK0211.58.20200925.0034,ICE CREAM
JAK0211.58.20200925.0237,ICE CREAM
JAK0211.58.20200926.0136,ICE CREAM
JAK0211.58.20200930.0091,ICE CREAM
JAK0211.58.20200930.0098,ICE CREAM
JAK0211.58.20200930.0152,ICE CREAM
JAK0211.58.20200721.0073,NON EDIBLE GROCERY
JAK0211.58.20200725.0057,NON EDIBLE GROCERY
JAK0211.58.20200728.0080,NON EDIBLE GROCERY
JAK0211.58.20200730.0146,NON EDIBLE GROCERY
JAK0211.58.20200901.0039,NON EDIBLE GROCERY
JAK0211.58.20200901.0164,NON EDIBLE GROCERY
JAK0211.58.20200925.0252,NON EDIBLE GROCERY
JAK0211.58.20200810.0002,NON EDIBLE GROCERY
JAK0211.58.20200609.0186,NON EDIBLE GROCERY
JAK0211.58.20200605.0018,NON EDIBLE GROCERY
JAK0211.58.20200704.0064,NON EDIBLE GROCERY
JAK0211.58.20200705.0042,NON EDIBLE GROCERY
JAK0211.58.20200604.0203,NON EDIBLE GROCERY
JAK0211.58.20200604.0204,NON EDIBLE GROCERY
JAK0211.58.20200604.0212,NON EDIBLE GROCERY
JAK0211.58.20200605.0023,NON EDIBLE GROCERY
JAK0211.58.20200606.0096,NON EDIBLE GROCERY
JAK0211.58.20200614.0084,NON EDIBLE GROCERY
JAK0211.58.20200616.0171,NON EDIBLE GROCERY
JAK0211.58.20200626.0200,NON EDIBLE GROCERY
JAK0211.58.20200626.0214,NON EDIBLE GROCERY
JAK0211.58.20200730.0125,NON EDIBLE GROCERY
JAK0211.58.20200731.0021,NON EDIBLE GROCERY
JAK0211.58.20200819.0058,NON EDIBLE GROCERY
JAK0211.58.20200828.0015,NON EDIBLE GROCERY
JAK0211.58.20200915.0185,NON EDIBLE GROCERY
JAK0211.58.20200730.0123,NON EDIBLE GROCERY
JAK0211.58.20200808.0059,NON EDIBLE GROCERY
JAK0211.58.20200824.0167,NON EDIBLE GROCERY
JAK0211.58.20200604.0195,HABA- PHARMACEUTICAL
JAK0211.58.20200615.0002,HABA- PHARMACEUTICAL
JAK0211.58.20200616.0149,HABA- PHARMACEUTICAL
JAK0211.58.20200617.0015,HABA- PHARMACEUTICAL
JAK0211.58.20200621.0002,HABA- PHARMACEUTICAL
JAK0211.58.20200627.0003,HABA- PHARMACEUTICAL
